program_id,recipe_name,ts_minute,batches_created,pieces_processed,weight_processed_g
26,R_170_190_0_0_exact_25,2025-06-17T10:15:00Z,2,19,3461
26,R_170_190_0_0_exact_25,2025-06-17T10:16:00Z,0,46,8294
26,R_170_190_0_0_exact_25,2025-06-17T10:17:00Z,4,55,9953
26,R_170_190_0_0_exact_25,2025-06-17T10:18:00Z,0,47,8468
26,R_170_190_0_0_exact_25,2025-06-17T10:19:00Z,2,44,7919
26,R_170_190_0_0_exact_25,2025-06-17T10:20:00Z,4,60,10782
26,R_170_190_0_0_exact_25,2025-06-17T10:21:00Z,2,53,9548
26,R_170_190_0_0_exact_25,2025-06-17T10:22:00Z,0,35,6393
26,R_170_190_0_0_exact_25,2025-06-17T10:23:00Z,2,51,9173
26,R_170_190_0_0_exact_25,2025-06-17T10:24:00Z,2,47,8571
26,R_170_190_0_0_exact_25,2025-06-17T10:25:00Z,3,61,11008
26,R_170_190_0_0_exact_25,2025-06-17T10:26:00Z,3,62,11252
26,R_170_190_0_0_exact_25,2025-06-17T10:27:00Z,2,63,11372
26,R_170_190_0_0_exact_25,2025-06-17T10:28:00Z,2,43,7796
26,R_170_190_0_0_exact_25,2025-06-17T10:29:00Z,2,47,8496
26,R_170_190_0_0_exact_25,2025-06-17T10:30:00Z,2,48,8625
26,R_170_190_0_0_exact_25,2025-06-17T10:31:00Z,2,52,9375
26,R_170_190_0_0_exact_25,2025-06-17T10:32:00Z,2,56,10125
26,R_170_190_0_0_exact_25,2025-06-17T10:33:00Z,2,48,8697
26,R_170_190_0_0_exact_25,2025-06-17T10:34:00Z,2,57,10297
26,R_170_190_0_0_exact_25,2025-06-17T10:35:00Z,2,30,5400
26,R_170_190_0_0_exact_25,2025-06-17T10:36:00Z,0,43,7720
26,R_170_190_0_0_exact_25,2025-06-17T10:37:00Z,2,40,7214
26,R_170_190_0_0_exact_25,2025-06-17T10:38:00Z,2,46,8323
26,R_170_190_0_0_exact_25,2025-06-17T10:39:00Z,2,30,5390
26,R_170_190_0_0_exact_25,2025-06-17T10:40:00Z,2,47,8477
26,R_170_190_0_0_exact_25,2025-06-17T10:41:00Z,0,33,5990
26,R_170_190_0_0_exact_25,2025-06-17T10:42:00Z,2,36,6503
26,R_170_190_0_0_exact_25,2025-06-17T10:43:00Z,2,58,10482
26,R_170_190_0_0_exact_25,2025-06-17T10:44:00Z,2,52,9392
26,R_170_190_0_0_exact_25,2025-06-17T10:45:00Z,2,35,6299
26,R_170_190_0_0_exact_25,2025-06-17T10:46:00Z,2,39,7010
26,R_170_190_0_0_exact_25,2025-06-17T10:47:00Z,0,34,6119
26,R_170_190_0_0_exact_25,2025-06-17T10:48:00Z,2,40,7308
26,R_170_190_0_0_exact_25,2025-06-17T10:49:00Z,2,54,9806
26,R_170_190_0_0_exact_25,2025-06-17T10:50:00Z,2,44,7919
26,R_170_190_0_0_exact_25,2025-06-17T10:51:00Z,2,35,6262
26,R_170_190_0_0_exact_25,2025-06-17T10:52:00Z,2,44,7874
26,R_170_190_0_0_exact_25,2025-06-17T10:53:00Z,2,50,8954
26,R_170_190_0_0_exact_25,2025-06-17T10:54:00Z,2,46,8280
26,R_170_190_0_0_exact_25,2025-06-17T10:55:00Z,2,61,10965
26,R_170_190_0_0_exact_25,2025-06-17T10:56:00Z,2,50,8993
26,R_170_190_0_0_exact_25,2025-06-17T10:57:00Z,2,46,8265
26,R_170_190_0_0_exact_25,2025-06-17T10:58:00Z,2,50,9042
26,R_170_190_0_0_exact_25,2025-06-17T10:59:00Z,2,53,9533
26,R_170_190_0_0_exact_25,2025-06-17T11:00:00Z,2,58,10449
26,R_170_190_0_0_exact_25,2025-06-17T11:01:00Z,2,44,7917
26,R_170_190_0_0_exact_25,2025-06-17T11:02:00Z,2,55,9949
26,R_170_190_0_0_exact_25,2025-06-17T11:03:00Z,2,46,8269
26,R_170_190_0_0_exact_25,2025-06-17T11:04:00Z,0,6,1080
26,R_170_190_0_0_exact_25,2025-06-17T11:05:00Z,1,24,4379
26,R_170_190_0_0_exact_25,2025-06-17T11:06:00Z,2,45,8104
26,R_170_190_0_0_exact_25,2025-06-17T11:07:00Z,2,45,8168
26,R_170_190_0_0_exact_25,2025-06-17T11:08:00Z,1,35,6284
26,R_170_190_0_0_exact_25,2025-06-17T11:09:00Z,2,36,6460
26,R_170_190_0_0_exact_25,2025-06-17T11:10:00Z,1,42,7629
26,R_170_190_0_0_exact_25,2025-06-17T11:11:00Z,2,45,8186
26,R_170_190_0_0_exact_25,2025-06-17T11:12:00Z,2,55,9881
26,R_170_190_0_0_exact_25,2025-06-17T11:13:00Z,2,37,6700
26,R_170_190_0_0_exact_25,2025-06-17T11:14:00Z,1,35,6324
26,R_170_190_0_0_exact_25,2025-06-17T11:15:00Z,2,54,9759
26,R_170_190_0_0_exact_25,2025-06-17T11:16:00Z,2,46,8295
26,R_170_190_0_0_exact_25,2025-06-17T11:17:00Z,2,34,6150
26,R_170_190_0_0_exact_25,2025-06-17T11:18:00Z,2,54,9728
26,R_170_190_0_0_exact_25,2025-06-17T11:19:00Z,2,58,10400
26,R_170_190_0_0_exact_25,2025-06-17T11:20:00Z,2,53,9539
26,R_170_190_0_0_exact_25,2025-06-17T11:21:00Z,2,35,6300
26,R_170_190_0_0_exact_25,2025-06-17T11:22:00Z,1,27,4863
26,R_170_190_0_0_exact_25,2025-06-17T11:23:00Z,1,29,5219
26,R_170_190_0_0_exact_25,2025-06-17T11:24:00Z,1,42,7584
26,R_170_190_0_0_exact_25,2025-06-17T11:25:00Z,2,40,7215
26,R_170_190_0_0_exact_25,2025-06-17T11:26:00Z,2,40,7159
26,R_170_190_0_0_exact_25,2025-06-17T11:27:00Z,1,35,6392
26,R_170_190_0_0_exact_25,2025-06-17T11:28:00Z,2,37,6681
26,R_170_190_0_0_exact_25,2025-06-17T11:29:00Z,2,52,9429
26,R_170_190_0_0_exact_25,2025-06-17T11:30:00Z,1,42,7578
26,R_170_190_0_0_exact_25,2025-06-17T11:31:00Z,2,44,7974
26,R_170_190_0_0_exact_25,2025-06-17T11:32:00Z,2,44,7890
26,R_170_190_0_0_exact_25,2025-06-17T11:33:00Z,1,39,7059
26,R_170_190_0_0_exact_25,2025-06-17T11:34:00Z,2,31,5553
26,R_170_190_0_0_exact_25,2025-06-17T11:35:00Z,2,43,7740
26,R_170_190_0_0_exact_25,2025-06-17T11:36:00Z,1,35,6352
26,R_170_190_0_0_exact_25,2025-06-17T11:37:00Z,0,11,2001
26,R_170_190_0_0_exact_25,2025-06-17T11:38:00Z,1,6,1105
26,R_170_190_0_0_exact_25,2025-06-17T11:39:00Z,0,8,1443
26,R_170_190_0_0_exact_25,2025-06-17T11:40:00Z,0,5,902
26,R_170_190_0_0_exact_25,2025-06-17T11:41:00Z,0,6,1087
26,R_170_190_0_0_exact_25,2025-06-17T11:42:00Z,0,2,363
26,R_170_190_0_0_exact_25,2025-06-17T11:43:00Z,0,5,913
26,R_170_190_0_0_exact_25,2025-06-17T11:44:00Z,1,13,2379
26,R_170_190_0_0_exact_25,2025-06-17T11:45:00Z,1,24,4387
26,R_170_190_0_0_exact_25,2025-06-17T11:46:00Z,0,15,2746
26,R_170_190_0_0_exact_25,2025-06-17T11:47:00Z,1,12,2178
26,R_170_190_0_0_exact_25,2025-06-17T11:48:00Z,1,11,1998
26,R_170_190_0_0_exact_25,2025-06-17T11:49:00Z,0,7,1251
26,R_170_190_0_0_exact_25,2025-06-17T11:50:00Z,0,1,179
26,R_170_190_0_0_exact_25,2025-06-17T11:51:00Z,0,2,362
26,R_170_190_0_0_exact_25,2025-06-17T11:52:00Z,0,4,728
26,R_170_190_0_0_exact_25,2025-06-17T11:53:00Z,0,3,543
26,R_170_190_0_0_exact_25,2025-06-17T11:54:00Z,0,4,751
26,R_170_190_0_0_exact_25,2025-06-17T11:55:00Z,0,7,1282
26,R_170_190_0_0_exact_25,2025-06-17T11:56:00Z,1,6,1085
26,R_170_190_0_0_exact_25,2025-06-17T11:57:00Z,0,1,181
26,R_170_190_0_0_exact_25,2025-06-17T11:58:00Z,0,3,537
26,R_170_190_0_0_exact_25,2025-06-17T11:59:00Z,0,1,174
26,R_170_190_0_0_exact_25,2025-06-17T12:00:00Z,1,7,1283
26,R_170_190_0_0_exact_25,2025-06-17T12:01:00Z,0,7,1291
26,R_170_190_0_0_exact_25,2025-06-17T12:02:00Z,0,16,2890
26,R_170_190_0_0_exact_25,2025-06-17T12:03:00Z,1,13,2325
26,R_170_190_0_0_exact_25,2025-06-17T12:04:00Z,1,17,3075
26,R_170_190_0_0_exact_25,2025-06-17T12:05:00Z,0,17,3112
26,R_170_190_0_0_exact_25,2025-06-17T12:06:00Z,1,17,3081
26,R_170_190_0_0_exact_25,2025-06-17T12:07:00Z,1,29,5231
26,R_170_190_0_0_exact_25,2025-06-17T12:08:00Z,0,9,1627
26,R_170_190_0_0_exact_25,2025-06-17T12:09:00Z,1,19,3469
26,R_170_190_0_0_exact_25,2025-06-17T12:10:00Z,1,9,1602
26,R_170_190_0_0_exact_25,2025-06-17T12:11:00Z,0,8,1439
26,R_170_190_0_0_exact_25,2025-06-17T12:12:00Z,1,7,1278
26,R_170_190_0_0_exact_25,2025-06-17T12:13:00Z,0,0,0
26,R_170_190_0_0_exact_25,2025-06-17T12:14:00Z,0,0,0
26,R_170_190_0_0_exact_25,2025-06-17T12:15:00Z,0,0,0
26,R_170_190_0_0_exact_25,2025-06-17T12:16:00Z,0,0,0
26,R_190_250_4875_9999_NA_0,2025-06-17T09:43:00Z,4,97,20722
26,R_190_250_4875_9999_NA_0,2025-06-17T09:44:00Z,3,99,21189
26,R_190_250_4875_9999_NA_0,2025-06-17T09:45:00Z,3,77,16310
26,R_190_250_4875_9999_NA_0,2025-06-17T09:46:00Z,3,78,16383
26,R_190_250_4875_9999_NA_0,2025-06-17T09:47:00Z,3,90,18801
26,R_190_250_4875_9999_NA_0,2025-06-17T09:48:00Z,3,72,15110
26,R_190_250_4875_9999_NA_0,2025-06-17T09:49:00Z,5,77,16070
26,R_190_250_4875_9999_NA_0,2025-06-17T09:50:00Z,3,71,14794
26,R_190_250_4875_9999_NA_0,2025-06-17T09:51:00Z,4,78,16319
26,R_190_250_4875_9999_NA_0,2025-06-17T09:52:00Z,3,71,14890
26,R_190_250_4875_9999_NA_0,2025-06-17T09:53:00Z,1,69,14170
26,R_190_250_4875_9999_NA_0,2025-06-17T09:54:00Z,3,66,13745
26,R_190_250_4875_9999_NA_0,2025-06-17T09:55:00Z,2,65,13659
26,R_190_250_4875_9999_NA_0,2025-06-17T09:56:00Z,3,66,13890
26,R_190_250_4875_9999_NA_0,2025-06-17T09:57:00Z,3,50,10346
26,R_190_250_4875_9999_NA_0,2025-06-17T09:58:00Z,3,63,13040
26,R_190_250_4875_9999_NA_0,2025-06-17T09:59:00Z,3,88,18559
26,R_190_250_4875_9999_NA_0,2025-06-17T10:00:00Z,4,101,21738
26,R_190_250_4875_9999_NA_0,2025-06-17T10:01:00Z,6,108,23343
26,R_190_250_4875_9999_NA_0,2025-06-17T10:02:00Z,3,104,22643
26,R_190_250_4875_9999_NA_0,2025-06-17T10:03:00Z,6,102,22300
26,R_190_250_4875_9999_NA_0,2025-06-17T10:04:00Z,3,105,22404
26,R_190_250_4875_9999_NA_0,2025-06-17T10:05:00Z,5,90,19439
26,R_190_250_4875_9999_NA_0,2025-06-17T10:06:00Z,4,96,20414
26,R_190_250_4875_9999_NA_0,2025-06-17T10:07:00Z,3,81,17462
26,R_190_250_4875_9999_NA_0,2025-06-17T10:08:00Z,4,82,17762
26,R_190_250_4875_9999_NA_0,2025-06-17T10:09:00Z,4,102,22165
26,R_190_250_4875_9999_NA_0,2025-06-17T10:10:00Z,4,100,21889
26,R_190_250_4875_9999_NA_0,2025-06-17T10:11:00Z,5,96,20690
26,R_190_250_4875_9999_NA_0,2025-06-17T10:12:00Z,4,108,23542
26,R_190_250_4875_9999_NA_0,2025-06-17T10:13:00Z,6,114,24556
26,R_190_250_4875_9999_NA_0,2025-06-17T10:14:00Z,4,107,23263
26,R_190_250_4875_9999_NA_0,2025-06-17T10:15:00Z,5,98,21158
26,R_190_250_4875_9999_NA_0,2025-06-17T10:16:00Z,3,86,18069
26,R_190_250_4875_9999_NA_0,2025-06-17T10:17:00Z,4,81,17371
26,R_190_250_4875_9999_NA_0,2025-06-17T10:18:00Z,3,84,17638
26,R_190_250_4875_9999_NA_0,2025-06-17T10:19:00Z,3,86,17995
26,R_190_250_4875_9999_NA_0,2025-06-17T10:20:00Z,3,66,13659
26,R_190_250_4875_9999_NA_0,2025-06-17T10:21:00Z,3,66,13620
26,R_190_250_4875_9999_NA_0,2025-06-17T10:22:00Z,3,80,16751
26,R_190_250_4875_9999_NA_0,2025-06-17T10:23:00Z,3,69,14454
26,R_190_250_4875_9999_NA_0,2025-06-17T10:24:00Z,3,76,15836
26,R_190_250_4875_9999_NA_0,2025-06-17T10:25:00Z,3,54,11123
26,R_190_250_4875_9999_NA_0,2025-06-17T10:26:00Z,3,62,12870
26,R_190_250_4875_9999_NA_0,2025-06-17T10:27:00Z,2,52,10641
26,R_190_250_4875_9999_NA_0,2025-06-17T10:28:00Z,3,70,14374
26,R_190_250_4875_9999_NA_0,2025-06-17T10:29:00Z,3,75,15471
26,R_190_250_4875_9999_NA_0,2025-06-17T10:30:00Z,3,75,15563
26,R_190_250_4875_9999_NA_0,2025-06-17T10:31:00Z,2,55,11569
26,R_190_250_4875_9999_NA_0,2025-06-17T10:32:00Z,3,63,13065
26,R_190_250_4875_9999_NA_0,2025-06-17T10:33:00Z,2,63,13264
26,R_190_250_4875_9999_NA_0,2025-06-17T10:34:00Z,3,56,11637
26,R_190_250_4875_9999_NA_0,2025-06-17T10:35:00Z,4,98,20552
26,R_190_250_4875_9999_NA_0,2025-06-17T10:36:00Z,2,39,8069
26,R_190_250_4875_9999_NA_0,2025-06-17T10:37:00Z,0,20,4037
26,R_190_250_4875_9999_NA_0,2025-06-17T10:38:00Z,3,52,10880
26,R_190_250_4875_9999_NA_0,2025-06-17T10:39:00Z,2,53,11009
26,R_190_250_4875_9999_NA_0,2025-06-17T10:40:00Z,2,52,10723
26,R_190_250_4875_9999_NA_0,2025-06-17T10:41:00Z,3,70,14561
26,R_190_250_4875_9999_NA_0,2025-06-17T10:42:00Z,2,50,10309
26,R_190_250_4875_9999_NA_0,2025-06-17T10:43:00Z,3,64,13181
26,R_190_250_4875_9999_NA_0,2025-06-17T10:44:00Z,2,60,12218
26,R_190_250_4875_9999_NA_0,2025-06-17T10:45:00Z,3,66,13678
26,R_190_250_4875_9999_NA_0,2025-06-17T10:46:00Z,3,66,13561
26,R_190_250_4875_9999_NA_0,2025-06-17T10:47:00Z,3,74,15471
26,R_190_250_4875_9999_NA_0,2025-06-17T10:48:00Z,2,59,12057
26,R_190_250_4875_9999_NA_0,2025-06-17T10:49:00Z,3,71,14820
26,R_190_250_4875_9999_NA_0,2025-06-17T10:50:00Z,2,63,13309
26,R_190_250_4875_9999_NA_0,2025-06-17T10:51:00Z,3,65,13589
26,R_190_250_4875_9999_NA_0,2025-06-17T10:52:00Z,3,64,13402
26,R_190_250_4875_9999_NA_0,2025-06-17T10:53:00Z,3,55,11367
26,R_190_250_4875_9999_NA_0,2025-06-17T10:54:00Z,2,53,11052
26,R_190_250_4875_9999_NA_0,2025-06-17T10:55:00Z,1,43,8975
26,R_190_250_4875_9999_NA_0,2025-06-17T10:56:00Z,3,54,11059
26,R_190_250_4875_9999_NA_0,2025-06-17T10:57:00Z,2,61,12683
26,R_190_250_4875_9999_NA_0,2025-06-17T10:58:00Z,3,64,13132
26,R_190_250_4875_9999_NA_0,2025-06-17T10:59:00Z,3,66,13706
26,R_190_250_4875_9999_NA_0,2025-06-17T11:00:00Z,3,66,13469
26,R_190_250_4875_9999_NA_0,2025-06-17T11:01:00Z,3,81,16667
26,R_190_250_4875_9999_NA_0,2025-06-17T11:02:00Z,2,57,11792
26,R_190_250_4875_9999_NA_0,2025-06-17T11:03:00Z,2,51,10476
26,R_190_250_4875_9999_NA_0,2025-06-17T11:04:00Z,0,3,619
26,R_190_250_4875_9999_NA_0,2025-06-17T11:05:00Z,3,52,10727
26,R_190_250_4875_9999_NA_0,2025-06-17T11:06:00Z,3,72,14882
26,R_190_250_4875_9999_NA_0,2025-06-17T11:07:00Z,3,74,15413
26,R_190_250_4875_9999_NA_0,2025-06-17T11:08:00Z,3,75,15687
26,R_190_250_4875_9999_NA_0,2025-06-17T11:09:00Z,3,69,14359
26,R_190_250_4875_9999_NA_0,2025-06-17T11:10:00Z,2,69,14323
26,R_190_250_4875_9999_NA_0,2025-06-17T11:11:00Z,3,64,13365
26,R_190_250_4875_9999_NA_0,2025-06-17T11:12:00Z,2,52,10549
26,R_190_250_4875_9999_NA_0,2025-06-17T11:13:00Z,2,46,9514
26,R_190_250_4875_9999_NA_0,2025-06-17T11:14:00Z,3,65,13608
26,R_190_250_4875_9999_NA_0,2025-06-17T11:15:00Z,2,55,11477
26,R_190_250_4875_9999_NA_0,2025-06-17T11:16:00Z,3,69,14346
26,R_190_250_4875_9999_NA_0,2025-06-17T11:17:00Z,2,52,10783
26,R_190_250_4875_9999_NA_0,2025-06-17T11:18:00Z,2,54,11056
26,R_190_250_4875_9999_NA_0,2025-06-17T11:19:00Z,2,38,7761
26,R_190_250_4875_9999_NA_0,2025-06-17T11:20:00Z,1,45,9365
26,R_190_250_4875_9999_NA_0,2025-06-17T11:21:00Z,3,53,10927
26,R_190_250_4875_9999_NA_0,2025-06-17T11:22:00Z,2,48,9907
26,R_190_250_4875_9999_NA_0,2025-06-17T11:23:00Z,1,35,7265
26,R_190_250_4875_9999_NA_0,2025-06-17T11:24:00Z,3,42,8630
26,R_190_250_4875_9999_NA_0,2025-06-17T11:25:00Z,2,58,12256
26,R_190_250_4875_9999_NA_0,2025-06-17T11:26:00Z,3,67,13766
26,R_190_250_4875_9999_NA_0,2025-06-17T11:27:00Z,2,60,12415
26,R_190_250_4875_9999_NA_0,2025-06-17T11:28:00Z,2,59,12408
26,R_190_250_4875_9999_NA_0,2025-06-17T11:29:00Z,3,75,15566
26,R_190_250_4875_9999_NA_0,2025-06-17T11:30:00Z,3,74,15532
26,R_190_250_4875_9999_NA_0,2025-06-17T11:31:00Z,3,77,16289
26,R_190_250_4875_9999_NA_0,2025-06-17T11:32:00Z,3,47,9760
26,R_190_250_4875_9999_NA_0,2025-06-17T11:33:00Z,3,60,12347
26,R_190_250_4875_9999_NA_0,2025-06-17T11:34:00Z,3,67,13971
26,R_190_250_4875_9999_NA_0,2025-06-17T11:35:00Z,3,73,15215
26,R_190_250_4875_9999_NA_0,2025-06-17T11:36:00Z,3,67,14156
26,R_190_250_4875_9999_NA_0,2025-06-17T11:37:00Z,3,102,21884
26,R_190_250_4875_9999_NA_0,2025-06-17T11:38:00Z,6,104,22753
26,R_190_250_4875_9999_NA_0,2025-06-17T11:39:00Z,3,89,19636
26,R_190_250_4875_9999_NA_0,2025-06-17T11:40:00Z,5,103,22503
26,R_190_250_4875_9999_NA_0,2025-06-17T11:41:00Z,4,122,26560
26,R_190_250_4875_9999_NA_0,2025-06-17T11:42:00Z,6,110,24022
26,R_190_250_4875_9999_NA_0,2025-06-17T11:43:00Z,5,115,24876
26,R_190_250_4875_9999_NA_0,2025-06-17T11:44:00Z,4,95,20731
26,R_190_250_4875_9999_NA_0,2025-06-17T11:45:00Z,3,83,17766
26,R_190_250_4875_9999_NA_0,2025-06-17T11:46:00Z,5,93,20030
26,R_190_250_4875_9999_NA_0,2025-06-17T11:47:00Z,4,115,25091
26,R_190_250_4875_9999_NA_0,2025-06-17T11:48:00Z,6,111,23753
26,R_190_250_4875_9999_NA_0,2025-06-17T11:49:00Z,3,112,24407
26,R_190_250_4875_9999_NA_0,2025-06-17T11:50:00Z,6,115,24955
26,R_190_250_4875_9999_NA_0,2025-06-17T11:51:00Z,6,130,28629
26,R_190_250_4875_9999_NA_0,2025-06-17T11:52:00Z,6,121,26539
26,R_190_250_4875_9999_NA_0,2025-06-17T11:53:00Z,4,112,24627
26,R_190_250_4875_9999_NA_0,2025-06-17T11:54:00Z,5,110,24174
26,R_190_250_4875_9999_NA_0,2025-06-17T11:55:00Z,4,109,23969
26,R_190_250_4875_9999_NA_0,2025-06-17T11:56:00Z,5,115,25154
26,R_190_250_4875_9999_NA_0,2025-06-17T11:57:00Z,6,99,21671
26,R_190_250_4875_9999_NA_0,2025-06-17T11:58:00Z,4,112,24557
26,R_190_250_4875_9999_NA_0,2025-06-17T11:59:00Z,5,111,24438
26,R_190_250_4875_9999_NA_0,2025-06-17T12:00:00Z,4,102,21973
26,R_190_250_4875_9999_NA_0,2025-06-17T12:01:00Z,5,115,24835
26,R_190_250_4875_9999_NA_0,2025-06-17T12:02:00Z,5,111,23523
26,R_190_250_4875_9999_NA_0,2025-06-17T12:03:00Z,5,115,24332
26,R_190_250_4875_9999_NA_0,2025-06-17T12:04:00Z,4,89,19213
26,R_190_250_4875_9999_NA_0,2025-06-17T12:05:00Z,4,99,21032
26,R_190_250_4875_9999_NA_0,2025-06-17T12:06:00Z,5,104,22091
26,R_190_250_4875_9999_NA_0,2025-06-17T12:07:00Z,4,91,19163
26,R_190_250_4875_9999_NA_0,2025-06-17T12:08:00Z,4,111,23801
26,R_190_250_4875_9999_NA_0,2025-06-17T12:09:00Z,5,99,21327
26,R_190_250_4875_9999_NA_0,2025-06-17T12:10:00Z,4,105,22253
26,R_190_250_4875_9999_NA_0,2025-06-17T12:11:00Z,4,93,19994
26,R_190_250_4875_9999_NA_0,2025-06-17T12:12:00Z,3,80,17258
26,R_190_250_4875_9999_NA_0,2025-06-17T12:13:00Z,4,89,18940
26,R_190_250_4875_9999_NA_0,2025-06-17T12:14:00Z,5,114,24405
26,R_190_250_4875_9999_NA_0,2025-06-17T12:15:00Z,5,114,23937
26,R_190_250_4875_9999_NA_0,2025-06-17T12:16:00Z,3,39,8355
26,R_10_1000_4875_9999_NA_0,2025-06-17T09:43:00Z,0,5,1335
26,R_10_1000_4875_9999_NA_0,2025-06-17T09:44:00Z,0,7,1867
26,R_10_1000_4875_9999_NA_0,2025-06-17T09:45:00Z,1,7,2026
26,R_10_1000_4875_9999_NA_0,2025-06-17T09:46:00Z,0,6,1507
26,R_10_1000_4875_9999_NA_0,2025-06-17T09:47:00Z,0,4,1070
26,R_10_1000_4875_9999_NA_0,2025-06-17T09:48:00Z,0,3,802
26,R_10_1000_4875_9999_NA_0,2025-06-17T09:49:00Z,1,4,1239
26,R_10_1000_4875_9999_NA_0,2025-06-17T09:50:00Z,0,3,928
26,R_10_1000_4875_9999_NA_0,2025-06-17T09:51:00Z,0,1,263
26,R_10_1000_4875_9999_NA_0,2025-06-17T09:52:00Z,0,2,512
26,R_10_1000_4875_9999_NA_0,2025-06-17T09:53:00Z,0,2,458
26,R_10_1000_4875_9999_NA_0,2025-06-17T09:54:00Z,0,3,806
26,R_10_1000_4875_9999_NA_0,2025-06-17T09:55:00Z,0,1,259
26,R_10_1000_4875_9999_NA_0,2025-06-17T09:56:00Z,0,2,509
26,R_10_1000_4875_9999_NA_0,2025-06-17T09:57:00Z,0,3,555
26,R_10_1000_4875_9999_NA_0,2025-06-17T09:58:00Z,0,2,520
26,R_10_1000_4875_9999_NA_0,2025-06-17T09:59:00Z,1,4,1124
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:00:00Z,0,9,2450
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:01:00Z,1,6,1682
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:02:00Z,0,9,2759
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:03:00Z,1,9,2508
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:04:00Z,0,6,1733
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:05:00Z,0,6,1672
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:06:00Z,0,3,794
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:07:00Z,1,6,1482
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:08:00Z,0,7,1857
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:09:00Z,0,5,1484
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:10:00Z,1,7,1952
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:11:00Z,0,6,1608
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:12:00Z,0,7,1907
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:13:00Z,1,6,1648
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:14:00Z,0,8,2230
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:15:00Z,1,5,1349
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:16:00Z,0,4,1170
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:17:00Z,0,0,0
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:18:00Z,0,5,1403
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:19:00Z,0,2,565
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:20:00Z,0,1,173
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:21:00Z,0,0,0
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:22:00Z,0,4,1037
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:23:00Z,0,0,0
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:24:00Z,0,2,436
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:25:00Z,1,3,719
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:26:00Z,0,3,640
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:27:00Z,0,1,178
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:28:00Z,0,3,771
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:29:00Z,0,0,0
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:30:00Z,0,4,993
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:31:00Z,0,2,439
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:32:00Z,0,2,430
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:33:00Z,0,3,714
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:34:00Z,1,3,713
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:35:00Z,0,2,528
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:36:00Z,0,3,493
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:37:00Z,0,4,923
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:38:00Z,0,1,181
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:39:00Z,0,5,1212
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:40:00Z,1,5,1643
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:41:00Z,0,5,1408
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:42:00Z,0,3,1030
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:43:00Z,0,3,806
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:44:00Z,0,2,441
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:45:00Z,1,5,1385
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:46:00Z,0,2,726
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:47:00Z,0,3,806
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:48:00Z,0,2,228
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:49:00Z,0,1,287
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:50:00Z,0,0,0
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:51:00Z,0,2,556
26,R_10_1000_4875_9999_NA_0,2025-06-17T10:52:00Z,0,5,1509
